watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,is_download,age,gender,country,subscription_plan,subscription_start_date,is_active,monthly_spend,household_size,title,content_type,genre_primary,release_year,duration_minutes,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original,added_to_platform,content_warning
9/22/2025,Smart TV,52.70,83.70,paused,4K,TRUE,28.00,Female,USA,Basic,2022-11-23,TRUE,2.87,4.00,Dream Dream,Limited Series,Family,2019,65,Adult,English,USA,5.90,FALSE,2024-07-24,FALSE
8/31/2024,Mobile,129.00,80.00,paused,HD,TRUE,28.00,Female,USA,Standard,2023-07-31,TRUE,8.30,5.00,Adventure Love,Stand-Up Comedy,Music,2008,43,Adult,English,Canada,7.80,FALSE,2023-10-20,TRUE
9/4/2024,Desktop,34.60,59.70,stopped,4K,FALSE,35.00,Other,USA,Premium,2024-03-14,TRUE,36.35,2.00,Quest War,Documentary,Thriller,1994,89,Teens,English,USA,4.90,FALSE,2022-02-26,FALSE
8/16/2024,Desktop,308.40,87.20,started,4K,FALSE,44.00,Male,USA,Basic,2023-04-22,TRUE,14.88,2.00,Day Mission,Movie,Romance,2000,86,Teens,German,USA,7.10,FALSE,2021-09-12,FALSE
4/1/2024,Desktop,28.00,21.00,stopped,HD,FALSE,21.00,Female,USA,Premium,2025-04-20,TRUE,22.84,1.00,War Story,Movie,Action,1990,96,Family,Korean,Japan,3.90,FALSE,2024-10-30,TRUE
1/2/2024,Mobile,115.70,49.60,started,HD,FALSE,33.00,Female,CANADA,Premium,2025-05-07,TRUE,20.95,4.00,The War,Documentary,Romance,2002,86,Kids,English,USA,7.60,TRUE,2024-06-15,FALSE
11/16/2025,Mobile,51.50,15.90,stopped,HD,FALSE,40.00,Male,USA,Premium,2025-04-20,TRUE,33.17,3.00,Dragon Princess,Tv Series,Mystery,2022,42,Kids,English,USA,8.80,FALSE,2022-12-10,FALSE
10/9/2024,Desktop,111.70,16.00,paused,HD,TRUE,32.00,Male,CANADA,Premium,2022-12-21,TRUE,1.69,1.00,Adventure Queen,Tv Series,Documentary,1999,42,Kids,English,Germany,7.40,TRUE,2025-07-19,FALSE
6/25/2025,Tablet,2.30,83.70,paused,SD,FALSE,28.00,Female,USA,Standard,2024-02-13,TRUE,14.56,1.00,Kingdom Battle,Stand-Up Comedy,War,2018,72,Adult,Italian,UK,5.90,TRUE,2021-10-13,FALSE
7/18/2024,Desktop,25.20,77.50,stopped,HD,TRUE,18.00,Female,USA,Standard,2024-03-29,TRUE,17.22,2.00,Fire Ice,Tv Series,Sci-Fi,2008,40,Kids,French,France,6.70,TRUE,2022-09-03,TRUE
12/21/2025,Mobile,98.90,97.30,completed,4K,FALSE,35.00,Male,CANADA,Premium,2023-04-10,TRUE,3.46,1.00,Princess Adventure,Movie,Action,2015,140,Kids,Korean,USA,4.90,FALSE,2024-07-06,TRUE
4/17/2024,Laptop,9.00,49.60,stopped,HD,TRUE,35.00,Male,USA,Standard,2023-12-27,TRUE,10.12,2.00,Quest Hero,Limited Series,Action,2009,437,Adult,Italian,USA,5.50,FALSE,2020-08-21,FALSE
11/15/2024,Desktop,78.80,5.10,paused,HD,FALSE,21.00,Female,USA,Basic,2024-01-23,TRUE,3.85,3.00,King Legend,Stand-Up Comedy,Mystery,1999,98,Teens,English,Canada,5.90,TRUE,2022-12-31,TRUE
3/28/2025,Smart TV,10.60,84.10,completed,HD,FALSE,11.00,Male,CANADA,Standard,2024-07-22,TRUE,18.41,3.00,Phoenix House,Movie,War,1998,114,Adult,Hindi,Japan,7.10,FALSE,2024-01-14,FALSE
4/8/2025,Tablet,82.80,33.30,paused,SD,FALSE,54.00,Male,CANADA,Standard,2023-03-02,TRUE,2.65,2.00,My Dragon,Movie,Drama,2002,94,Kids,Italian,USA,8.50,FALSE,2022-02-21,FALSE
5/30/2025,Tablet,23.70,78.70,paused,HD,TRUE,27.00,Male,USA,Standard,2023-03-22,TRUE,13.26,3.00,Mission Secret,Stand-Up Comedy,Crime,2009,44,Kids,Korean,USA,5.70,FALSE,2024-05-03,TRUE
3/27/2025,Tablet,12.00,44.50,stopped,Ultra HD,FALSE,31.00,Female,CANADA,Standard,2025-06-17,TRUE,26.60,5.00,Mystery Legend,Movie,History,1993,128,Adult,English,Germany,5.60,TRUE,2023-12-01,TRUE
12/31/2024,Laptop,64.10,20.10,paused,HD,TRUE,20.00,Female,USA,Premium,2025-06-26,FALSE,14.89,4.00,Adventure King,Movie,Comedy,2013,104,Teens,English,Canada,7.90,FALSE,2022-06-24,FALSE
3/4/2025,Tablet,47.10,29.60,completed,HD,FALSE,47.00,Male,USA,Basic,2023-07-15,FALSE,3.43,2.00,Kingdom Empire,Movie,Music,2009,66,Kids,English,USA,5.40,TRUE,2021-12-19,TRUE
8/24/2024,Laptop,73.20,24.50,started,SD,FALSE,56.00,Male,USA,Basic,2023-12-28,TRUE,9.58,1.00,The Adventure,Tv Series,Animation,1995,76,Kids,Japanese,USA,2.70,FALSE,2021-12-24,FALSE
11/15/2025,Desktop,16.10,44.40,started,4K,FALSE,28.00,Female,USA,Standard,2022-09-15,TRUE,18.17,2.00,Journey Fire,Tv Series,Music,2015,38,Adult,Italian,South Korea,4.00,FALSE,2020-08-15,FALSE
10/27/2024,Smart TV,10.00,49.60,stopped,HD,FALSE,20.00,Female,CANADA,Premium,2024-10-11,TRUE,9.15,2.00,Mission Quest,Movie,Documentary,2010,124,Kids,English,USA,6.30,TRUE,2020-12-14,FALSE
3/6/2024,Smart TV,88.50,72.70,stopped,HD,FALSE,56.00,Female,CANADA,Standard,2024-09-12,TRUE,15.02,2.00,Story Journey,Movie,Music,2010,159,Kids,French,France,8.20,FALSE,2020-10-30,FALSE
11/8/2025,Tablet,33.70,72.20,paused,HD,TRUE,22.00,Female,USA,Standard,2022-09-10,FALSE,0.67,2.00,Mystery War,Movie,Fantasy,1981,159,Kids,Italian,South Korea,6.90,FALSE,2023-12-08,FALSE
3/12/2024,Mobile,19.10,44.20,started,HD,FALSE,41.00,Female,USA,Basic,2024-08-01,TRUE,18.20,2.00,Phoenix Ice,Tv Series,Animation,2024,63,Adult,English,USA,4.90,TRUE,2025-03-17,TRUE
5/8/2024,Smart TV,39.60,48.90,completed,HD,FALSE,27.00,Other,USA,Basic,2024-07-18,TRUE,18.70,8.00,House Mission,Movie,Documentary,1998,123,Kids,English,Canada,8.60,TRUE,2024-10-27,FALSE
8/8/2024,Mobile,11.70,85.70,completed,4K,TRUE,51.00,Male,USA,Standard,2024-10-01,FALSE,22.42,3.00,Big Warrior,Tv Series,Family,1990,31,Kids,English,USA,4.70,FALSE,2025-07-13,TRUE
3/9/2024,Mobile,164.60,75.10,completed,4K,FALSE,30.00,Other,USA,Standard,2022-09-26,TRUE,12.87,2.00,Dark Love,Documentary,Action,1996,34,Kids,Japanese,UK,3.90,FALSE,2023-02-11,FALSE
9/8/2025,Mobile,29.90,55.20,started,4K,FALSE,32.00,Male,USA,Standard,2023-03-01,TRUE,29.59,4.00,First Ice,Limited Series,Sci-Fi,2002,21,Kids,English,USA,2.60,FALSE,2024-07-24,TRUE
10/6/2024,Laptop,17.50,49.60,started,4K,FALSE,31.00,Prefer not to say,USA,Standard,2023-10-15,FALSE,21.62,4.00,Big Fire,Movie,Documentary,1993,89,Kids,Spanish,USA,5.00,FALSE,2020-12-09,FALSE
4/22/2024,Laptop,260.60,62.00,paused,4K,FALSE,35.00,Female,USA,Standard,2023-01-03,TRUE,10.97,1.00,Dark Storm,Tv Series,Family,1991,24,Kids,English,India,1.70,FALSE,2022-02-23,FALSE
7/26/2025,Laptop,31.10,86.20,completed,HD,FALSE,46.00,Male,USA,Premium,2024-04-09,TRUE,28.33,2.00,City Battle,Stand-Up Comedy,Fantasy,2003,58,Adult,English,UK,6.80,FALSE,2025-01-06,FALSE
4/7/2024,Smart TV,33.60,34.80,paused,SD,FALSE,35.00,Male,CANADA,Standard,2024-11-04,FALSE,9.09,1.00,Dragon Empire,Movie,Biography,2013,123,Family,Spanish,USA,8.40,FALSE,2024-05-09,FALSE
8/23/2024,Mobile,59.60,89.60,stopped,HD,FALSE,35.00,Female,USA,Standard,2024-03-23,TRUE,13.07,2.00,Family Day,Stand-Up Comedy,History,2006,59,Kids,English,Canada,5.80,FALSE,2024-09-24,TRUE
4/17/2025,Smart TV,150.90,92.20,stopped,4K,FALSE,17.00,Male,USA,Standard,2022-10-23,TRUE,1.90,2.00,Battle Mission,Tv Series,Romance,2024,15,Adult,Japanese,USA,5.60,TRUE,2022-07-13,FALSE
5/12/2025,Laptop,21.70,49.60,started,HD,TRUE,20.00,Female,USA,Standard,2024-09-29,TRUE,14.58,2.00,Queen Queen,Movie,Family,2021,106,Kids,English,USA,6.20,TRUE,2021-03-18,FALSE
2/8/2024,Desktop,50.60,47.90,stopped,HD,FALSE,25.00,Male,USA,Standard,2022-09-20,TRUE,38.71,2.00,Queen King,Movie,Animation,2000,74,Kids,English,Japan,9.00,FALSE,2021-07-30,FALSE
5/13/2025,Smart TV,5.90,81.00,completed,HD,FALSE,47.00,Female,CANADA,Premium,2024-06-06,TRUE,3.02,2.00,Little House,Tv Series,Biography,2013,56,Teens,Spanish,South Korea,6.80,FALSE,2020-09-13,FALSE
12/27/2024,Tablet,12.30,88.90,stopped,HD,FALSE,25.00,Female,USA,Basic,2025-03-02,TRUE,29.46,2.00,Battle Mission,Movie,Biography,2007,106,Teens,Hindi,USA,5.00,FALSE,2023-07-20,FALSE
5/17/2025,Mobile,28.40,69.20,started,HD,FALSE,36.00,Prefer not to say,USA,Standard,2023-01-25,FALSE,8.85,5.00,Adventure Princess,Movie,Family,1993,97,Adult,English,USA,7.80,FALSE,2021-12-12,FALSE
12/18/2024,Tablet,30.10,61.10,completed,4K,FALSE,29.00,Male,USA,Premium,2023-08-09,TRUE,7.55,2.00,Kingdom House,Tv Series,Comedy,2018,23,Kids,English,Canada,6.80,TRUE,2021-03-02,TRUE
3/5/2025,Desktop,25.70,32.10,started,4K,TRUE,90.00,Male,USA,Basic,2023-02-25,TRUE,34.00,3.00,Queen Queen,Movie,Sci-Fi,1997,122,Kids,English,India,2.50,FALSE,2023-09-15,FALSE
12/10/2025,Mobile,14.30,75.30,started,HD,FALSE,45.00,Female,CANADA,Premium,2025-05-04,TRUE,54.54,2.00,Mystery Quest,Movie,Sci-Fi,2017,110,Kids,English,UK,7.20,FALSE,2024-12-02,FALSE
4/17/2025,Desktop,33.80,19.90,paused,4K,FALSE,35.00,Male,CANADA,Standard,2025-03-19,TRUE,3.47,5.00,Kingdom Day,Movie,Thriller,2023,111,Adult,English,Germany,4.60,FALSE,2024-03-03,FALSE
7/31/2024,Tablet,16.70,9.90,completed,SD,TRUE,36.00,Female,USA,Basic,2025-04-23,TRUE,26.24,6.00,First House,Documentary,War,2003,86,Teens,English,UK,1.70,TRUE,2021-06-14,FALSE
8/10/2025,Tablet,42.40,4.00,paused,HD,FALSE,35.00,Male,USA,Standard,2023-12-27,TRUE,10.12,2.00,The Phoenix,Movie,Western,2016,153,Family,German,USA,5.90,FALSE,2022-12-03,FALSE
5/30/2024,Smart TV,20.60,42.90,started,HD,FALSE,25.00,Male,CANADA,Standard,2024-07-24,TRUE,4.58,2.00,Little Warrior,Movie,Sci-Fi,2002,104,Adult,French,USA,8.70,FALSE,2024-03-02,FALSE
9/15/2024,Desktop,34.50,95.90,started,HD,TRUE,31.00,Female,USA,Premium+,2024-04-08,TRUE,4.52,1.00,An War,Movie,Romance,2014,138,Family,English,South Korea,5.60,TRUE,2024-09-07,FALSE
4/18/2025,Tablet,79.90,81.80,stopped,4K,FALSE,20.00,Female,USA,Premium,2023-07-26,TRUE,7.40,4.00,City Dream,Movie,Adventure,2014,121,Teens,Korean,USA,6.90,TRUE,2021-02-08,FALSE
10/14/2025,Mobile,175.40,47.30,stopped,4K,FALSE,35.00,Female,USA,Standard,2024-08-25,TRUE,14.21,2.00,Phoenix Adventure,Stand-Up Comedy,Action,1954,48,Family,English,USA,6.40,TRUE,2021-09-14,TRUE
9/26/2024,Mobile,49.70,20.30,started,HD,TRUE,15.00,Female,USA,Premium,2023-12-29,FALSE,18.74,2.00,Dream Dream,Limited Series,Family,2019,65,Adult,English,USA,5.90,FALSE,2024-07-24,FALSE
10/17/2024,Tablet,109.90,32.00,stopped,HD,FALSE,44.00,Female,CANADA,Premium,2025-03-10,TRUE,23.66,2.00,Little Dream,Limited Series,Animation,1998,61,Kids,English,USA,3.70,TRUE,2024-07-08,TRUE
1/23/2024,Mobile,82.30,59.80,stopped,4K,FALSE,30.00,Female,CANADA,Basic,2025-03-30,FALSE,4.05,2.00,Little War,Movie,Mystery,1990,117,Teens,Korean,Japan,8.40,TRUE,2020-10-01,FALSE
3/29/2024,Smart TV,48.30,57.70,completed,HD,TRUE,22.00,Female,CANADA,Standard,2025-02-16,TRUE,18.13,1.00,Adventure Mission,Limited Series,Animation,2012,74,Adult,Hindi,Canada,4.90,FALSE,2024-05-08,FALSE
7/13/2024,Mobile,52.70,60.20,started,HD,FALSE,35.00,Male,CANADA,Standard,2024-04-07,TRUE,2.48,4.00,A Adventure,Stand-Up Comedy,Crime,2024,70,Kids,English,USA,5.90,FALSE,2024-01-20,FALSE
11/16/2024,Desktop,56.00,46.70,stopped,SD,FALSE,75.00,Male,USA,Standard,2025-02-13,TRUE,3.67,3.00,Mystery Dream,Tv Series,Sci-Fi,2018,35,Adult,French,USA,7.00,FALSE,2025-04-22,FALSE
6/26/2024,Smart TV,25.10,18.20,paused,HD,FALSE,37.00,Male,USA,Basic,2023-11-15,TRUE,5.60,2.00,First Dragon,Movie,Biography,2008,90,Teens,English,India,5.40,TRUE,2025-02-07,FALSE
2/8/2025,Laptop,12.90,10.60,started,HD,FALSE,35.00,Female,USA,Premium,2024-07-06,TRUE,24.45,2.00,War Day,Tv Series,Thriller,2000,55,Teens,Korean,USA,6.10,FALSE,2024-03-30,FALSE
9/19/2025,Smart TV,75.50,25.90,stopped,4K,FALSE,28.00,Male,USA,Premium,2025-01-11,TRUE,6.90,2.00,Dragon King,Movie,History,2001,109,Teens,English,Japan,6.60,TRUE,2022-07-25,FALSE
3/2/2025,Laptop,34.00,39.90,completed,SD,FALSE,58.00,Male,USA,Standard,2022-10-01,TRUE,14.00,1.00,City Fire,Documentary,Sci-Fi,1996,68,Adult,English,USA,7.10,FALSE,2023-11-05,FALSE
3/5/2024,Tablet,12.00,55.80,started,HD,FALSE,26.00,Female,CANADA,Standard,2024-10-15,FALSE,10.25,4.00,Little City,Movie,History,2005,563,Kids,English,USA,5.00,FALSE,2020-12-25,FALSE
10/23/2024,Smart TV,514.20,19.00,started,SD,FALSE,33.00,Female,USA,Standard,2024-06-20,TRUE,20.53,5.00,Queen Night,Documentary,Sci-Fi,2000,89,Teens,French,France,7.70,FALSE,2024-01-21,FALSE
6/22/2024,Desktop,22.60,49.60,stopped,HD,FALSE,56.00,Female,CANADA,Standard,2025-07-27,TRUE,15.21,2.00,War Phoenix,Stand-Up Comedy,Action,1997,74,Adult,English,Germany,8.00,FALSE,2022-04-20,TRUE
5/20/2024,Desktop,10.70,12.30,completed,HD,FALSE,43.00,Female,USA,Standard,2024-09-01,TRUE,37.22,1.00,Dragon King,Movie,Documentary,2017,151,Kids,English,India,7.50,FALSE,2024-06-10,TRUE
8/11/2024,Mobile,64.60,49.60,completed,SD,FALSE,43.00,Female,CANADA,Standard,2024-02-10,TRUE,15.26,1.00,Storm Family,Stand-Up Comedy,Action,2024,61,Adult,English,USA,4.80,FALSE,2024-03-03,TRUE
2/21/2025,Smart TV,58.10,96.80,completed,4K,FALSE,23.00,Male,USA,Premium,2022-08-04,TRUE,23.20,4.00,Ice Kingdom,Documentary,Animation,2003,107,Family,English,USA,8.70,FALSE,2021-12-24,TRUE
10/7/2025,Laptop,35.90,49.60,started,HD,TRUE,57.00,Female,USA,Standard,2025-01-19,TRUE,62.58,1.00,A Love,Stand-Up Comedy,Adventure,2001,97,Kids,English,USA,8.40,FALSE,2023-01-20,FALSE
10/4/2024,Tablet,138.80,49.60,started,Ultra HD,FALSE,38.00,Other,USA,Standard,2024-12-23,FALSE,10.97,1.00,Bright Mystery,Stand-Up Comedy,Sport,1995,54,Teens,Spanish,USA,6.80,FALSE,2024-12-02,FALSE
10/4/2024,Smart TV,92.30,49.20,stopped,HD,FALSE,50.00,Female,USA,Premium,2024-08-25,FALSE,3.65,1.00,Princess Hero,Documentary,Fantasy,2001,107,Family,German,USA,9.20,FALSE,2024-04-01,TRUE
11/5/2025,Laptop,33.70,96.60,completed,SD,FALSE,34.00,Female,USA,Standard,2025-03-29,TRUE,16.05,4.00,Bright House,Tv Series,Comedy,2003,38,Kids,English,USA,6.60,TRUE,2024-01-14,FALSE
10/1/2024,Desktop,9.30,4.80,stopped,HD,FALSE,35.00,Female,USA,Standard,2023-02-19,TRUE,23.84,2.00,An Mission,Documentary,Animation,1994,35,Kids,Spanish,USA,2.00,FALSE,2024-07-29,FALSE
11/9/2024,Desktop,62.90,60.20,paused,HD,FALSE,32.00,Male,CANADA,Basic,2024-05-30,TRUE,9.00,2.00,King Queen,Stand-Up Comedy,Fantasy,2003,61,Family,Spanish,Canada,5.60,TRUE,2024-05-07,FALSE
3/6/2024,Smart TV,14.20,85.60,stopped,4K,FALSE,43.00,Female,USA,Premium,2024-12-07,TRUE,5.03,2.00,A Love,Tv Series,Music,1992,23,Kids,English,India,8.30,FALSE,2020-08-30,FALSE
9/29/2025,Desktop,40.00,16.70,stopped,HD,FALSE,42.00,Female,USA,Premium+,2022-12-19,FALSE,2.86,3.00,Storm Night,Tv Series,Adventure,1997,77,Kids,Italian,India,7.10,FALSE,2022-12-01,FALSE
8/16/2024,Smart TV,34.60,98.70,completed,4K,FALSE,10.00,Female,USA,Basic,2024-01-27,FALSE,7.46,2.00,Love Empire,Tv Series,Music,1999,43,Family,Korean,USA,7.90,FALSE,2023-07-28,FALSE
2/9/2024,Smart TV,45.20,49.60,completed,4K,FALSE,60.00,Female,CANADA,Standard,2024-02-08,TRUE,19.25,2.00,First House,Documentary,War,2003,86,Teens,English,UK,1.70,TRUE,2021-06-14,FALSE
2/17/2024,Mobile,76.30,20.50,paused,SD,TRUE,15.00,Female,USA,Premium,2023-02-09,TRUE,10.89,4.00,King Dragon,Movie,Romance,1990,112,Teens,English,USA,6.80,TRUE,2021-05-15,FALSE
8/20/2025,Desktop,36.30,23.30,started,4K,FALSE,35.00,Male,USA,Premium,2024-01-16,TRUE,3.20,3.00,Quest House,Movie,Crime,2017,114,Teens,French,USA,5.60,FALSE,2024-07-31,FALSE
12/29/2024,Smart TV,67.90,22.50,completed,4K,FALSE,47.00,Female,USA,Premium,2025-03-21,TRUE,28.83,2.00,Big Day,Movie,Horror,2024,185,Family,Japanese,South Korea,7.90,FALSE,2024-01-13,FALSE
8/15/2025,Smart TV,39.90,52.40,started,HD,FALSE,42.00,Female,USA,Premium,2025-03-09,TRUE,18.41,2.00,New Quest,Movie,Comedy,1997,147,Adult,Italian,USA,6.90,TRUE,2022-12-11,FALSE
5/26/2024,Tablet,87.90,42.40,stopped,4K,TRUE,16.00,Male,USA,Premium,2023-11-21,TRUE,34.46,1.00,Adventure Legend,Tv Series,Drama,2021,73,Adult,Japanese,USA,6.50,FALSE,2020-11-18,FALSE
9/24/2025,Mobile,47.40,49.60,completed,4K,TRUE,52.00,Male,USA,Basic,2025-07-06,TRUE,6.75,4.00,Dragon Day,Movie,Sport,2005,88,Family,Korean,USA,9.50,TRUE,2025-06-16,FALSE
8/1/2024,Tablet,63.80,36.80,started,4K,FALSE,36.00,Male,USA,Premium,2023-07-15,FALSE,8.97,7.00,Our Queen,Movie,Crime,2006,115,Kids,English,USA,6.60,FALSE,2025-06-22,FALSE
8/26/2025,Laptop,88.10,71.10,started,4K,FALSE,31.00,Male,CANADA,Standard,2023-01-25,TRUE,20.89,4.00,Dark Ice,Movie,War,2001,59,Teens,Spanish,USA,6.20,FALSE,2023-11-03,FALSE
12/20/2024,Laptop,49.80,34.10,paused,HD,FALSE,47.00,Female,USA,Premium,2023-02-21,TRUE,8.51,4.00,Little House,Tv Series,Biography,2013,56,Teens,Spanish,South Korea,6.80,FALSE,2020-09-13,FALSE
4/11/2024,Smart TV,57.90,88.00,completed,HD,TRUE,35.00,Male,USA,Premium,2022-11-28,TRUE,3.47,5.00,Princess Love,Documentary,Adventure,2024,76,Kids,Japanese,USA,4.80,FALSE,2021-02-28,FALSE
7/2/2024,Smart TV,46.00,56.30,paused,Ultra HD,FALSE,35.00,Male,CANADA,Standard,2022-08-09,TRUE,32.97,2.00,Mission Storm,Stand-Up Comedy,Sci-Fi,1999,87,Kids,German,USA,5.80,FALSE,2023-08-31,FALSE
10/18/2024,Laptop,108.00,55.00,paused,HD,TRUE,35.00,Female,USA,Premium,2025-04-07,TRUE,4.84,3.00,Legend Love,Movie,Comedy,2024,117,Kids,Spanish,USA,6.30,FALSE,2021-05-31,FALSE
6/27/2025,Mobile,38.60,70.90,started,4K,FALSE,35.00,Female,CANADA,Premium,2024-07-04,TRUE,2.45,2.00,Hero Dragon,Movie,Comedy,1995,100,Kids,English,USA,9.00,TRUE,2022-09-13,TRUE
2/24/2024,Mobile,89.50,70.50,started,HD,FALSE,49.00,Male,USA,Premium,2024-04-05,TRUE,8.04,3.00,Journey Mystery,Movie,Western,2009,21,Adult,English,South Korea,5.30,FALSE,2025-03-18,FALSE
2/23/2024,Laptop,37.70,9.90,completed,HD,TRUE,21.00,Prefer not to say,USA,Basic,2024-07-25,TRUE,7.26,4.00,Dark Adventure,Stand-Up Comedy,Adventure,2014,53,Kids,English,USA,5.00,TRUE,2023-04-13,FALSE
2/7/2025,Laptop,26.50,29.80,stopped,HD,FALSE,54.00,Male,USA,Premium,2023-01-12,TRUE,598.69,2.00,Night Phoenix,Movie,Documentary,1998,114,Family,English,Germany,6.80,TRUE,2023-09-08,TRUE
12/5/2025,Tablet,91.80,95.30,completed,4K,FALSE,45.00,Female,USA,Premium,2023-12-30,TRUE,4.01,2.00,First Dragon,Movie,Biography,2008,90,Teens,English,India,5.40,TRUE,2025-02-07,FALSE
7/31/2024,Mobile,86.40,92.30,started,HD,TRUE,39.00,Female,USA,Premium+,2024-08-12,TRUE,43.24,2.00,Mystery Love,Movie,Drama,1996,87,Kids,French,South Korea,8.60,TRUE,2025-03-25,TRUE
12/28/2025,Laptop,121.10,27.60,stopped,HD,FALSE,35.00,Female,CANADA,Standard,2024-10-12,TRUE,14.77,3.00,War Battle,Tv Series,Adventure,1966,17,Adult,Spanish,USA,8.00,FALSE,2024-03-11,FALSE
12/5/2025,Smart TV,38.30,33.80,paused,HD,FALSE,42.00,Female,USA,Premium+,2023-10-07,FALSE,28.17,4.00,Quest Family,Tv Series,Romance,2001,65,Kids,English,USA,6.10,FALSE,2024-05-16,FALSE
1/9/2025,Desktop,9.50,8.90,stopped,HD,TRUE,31.00,Female,CANADA,Premium+,2024-07-21,TRUE,20.06,2.00,My Dragon,Movie,Comedy,2007,93,Family,Japanese,France,9.20,FALSE,2023-05-22,TRUE
3/18/2025,Laptop,116.80,66.40,completed,SD,FALSE,21.00,Female,CANADA,Premium,2024-05-11,TRUE,22.36,1.00,Ice Journey,Movie,Animation,2016,105,Adult,Japanese,USA,5.60,FALSE,2024-10-10,FALSE
12/17/2025,Mobile,57.00,40.40,paused,HD,FALSE,26.00,Female,USA,Standard,2024-10-20,TRUE,9.29,2.00,Dragon Quest,Documentary,Music,2016,85,Family,English,USA,4.40,FALSE,2024-12-22,FALSE
10/24/2025,Laptop,89.90,31.50,completed,SD,FALSE,52.00,Male,USA,Premium+,2022-10-01,TRUE,13.88,2.00,Battle Queen,Limited Series,Romance,2014,52,Teens,English,South Korea,6.50,TRUE,2024-08-04,FALSE
4/1/2024,Smart TV,6.70,82.50,paused,HD,FALSE,39.00,Male,USA,Premium,2022-10-03,TRUE,12.14,2.00,Queen House,Tv Series,Fantasy,2015,44,Family,English,Canada,7.90,TRUE,2025-03-15,FALSE
5/16/2024,Tablet,102.80,88.30,started,4K,FALSE,36.00,Male,USA,Premium,2023-03-09,TRUE,35.28,2.00,Love Journey,Movie,Comedy,2016,10,Adult,Italian,Canada,6.60,FALSE,2023-08-19,FALSE
9/3/2025,Mobile,22.40,31.20,started,4K,FALSE,41.00,Male,USA,Premium,2024-06-09,TRUE,18.04,1.00,Last Mission,Movie,Mystery,2022,152,Kids,English,USA,5.20,FALSE,2024-04-21,FALSE
6/3/2024,Desktop,42.20,17.80,completed,4K,FALSE,45.00,Male,USA,Basic,2024-03-15,TRUE,4.10,4.00,Queen Queen,Movie,Sci-Fi,1997,122,Kids,English,India,2.50,FALSE,2023-09-15,FALSE
10/3/2024,Desktop,71.80,78.70,paused,HD,FALSE,43.00,Male,USA,Standard,2024-09-22,TRUE,26.18,2.00,The Empire,Movie,Western,2018,95,Family,French,Canada,6.10,TRUE,2021-05-17,FALSE
1/23/2024,Smart TV,82.00,35.50,completed,4K,TRUE,14.00,Male,CANADA,Premium+,2025-07-30,TRUE,1.12,5.00,Mystery Mystery,Movie,Romance,2015,101,Kids,English,USA,5.70,TRUE,2021-03-11,FALSE
6/14/2025,Tablet,104.10,87.30,completed,HD,FALSE,42.00,Male,CANADA,Premium,2024-07-02,TRUE,8.90,3.00,Kingdom Battle,Stand-Up Comedy,War,2018,72,Adult,Italian,UK,5.90,TRUE,2021-10-13,FALSE
1/2/2024,Mobile,37.30,40.10,paused,HD,FALSE,29.00,Male,USA,Premium,2023-12-17,TRUE,6.46,1.00,Bright Princess,Documentary,Documentary,2014,84,Family,English,France,6.40,FALSE,2022-07-16,TRUE
12/9/2025,Smart TV,34.60,75.10,paused,4K,FALSE,35.00,Male,CANADA,Basic,2023-07-18,FALSE,3.50,2.00,Secret Night,Tv Series,Horror,1994,46,Adult,English,USA,7.50,FALSE,2021-10-22,FALSE
10/27/2025,Smart TV,27.20,96.40,stopped,SD,FALSE,25.00,Other,USA,Standard,2024-10-30,TRUE,8.81,3.00,Adventure Fire,Documentary,Comedy,2000,91,Adult,Spanish,France,5.10,FALSE,2025-01-19,FALSE
5/25/2024,Smart TV,69.50,99.30,paused,4K,TRUE,44.00,Male,USA,Premium,2023-11-21,TRUE,18.13,1.00,Quest Empire,Movie,Comedy,2022,120,Kids,English,Japan,6.70,FALSE,2025-01-20,FALSE
11/17/2025,Mobile,38.70,31.10,started,SD,FALSE,41.00,Female,CANADA,Premium,2024-03-17,FALSE,8.66,1.00,Fire Ice,Tv Series,Sci-Fi,2008,40,Kids,French,France,6.70,TRUE,2022-09-03,TRUE
1/8/2025,Laptop,49.00,99.90,stopped,HD,TRUE,36.00,Female,USA,Standard,2024-01-21,TRUE,16.54,4.00,New Story,Movie,Horror,1998,67,Teens,Italian,UK,5.60,TRUE,2022-08-16,TRUE
8/27/2024,Laptop,141.00,79.70,stopped,HD,FALSE,35.00,Male,USA,Premium,2024-11-24,TRUE,23.22,2.00,Our Story,Movie,Crime,2017,118,Adult,French,Canada,8.00,TRUE,2024-11-29,TRUE
4/14/2024,Mobile,47.40,89.30,stopped,SD,FALSE,59.00,Female,USA,Standard,2025-03-09,TRUE,6.88,2.00,Family King,Movie,War,2011,91,Kids,English,USA,4.20,FALSE,2020-08-12,FALSE
6/16/2025,Laptop,73.00,0.60,paused,Ultra HD,FALSE,33.00,Female,USA,Basic,2024-02-29,TRUE,4.52,2.00,Our Queen,Movie,Family,2018,98,Adult,English,South Korea,4.80,FALSE,2023-02-12,FALSE
4/14/2024,Mobile,79.20,33.80,completed,4K,FALSE,32.00,Female,CANADA,Standard,2024-05-03,TRUE,19.63,2.00,Secret War,Movie,Fantasy,2001,102,Kids,Hindi,Canada,3.10,FALSE,2021-05-15,FALSE
